"id","title","doi","pmid","pmc","ads_id","altmetric_jid","issns","journal","cohorts.pub","cohorts.sci","cohorts.com","abstract","context.all.count","context.all.mean","context.all.rank","context.all.pct","context.all.higher_than","context.journal.count","context.journal.mean","context.journal.rank","context.journal.pct","context.journal.higher_than","context.similar_age_3m.count","context.similar_age_3m.mean","context.similar_age_3m.rank","context.similar_age_3m.pct","context.similar_age_3m.higher_than","context.similar_age_journal_3m.count","context.similar_age_journal_3m.mean","context.similar_age_journal_3m.rank","context.similar_age_journal_3m.pct","context.similar_age_journal_3m.higher_than","authors1","authors2","authors3","authors4","type","altmetric_id","schema","is_oa","cited_by_posts_count","cited_by_msm_count","cited_by_feeds_count","cited_by_tweeters_count","cited_by_fbwalls_count","cited_by_wikipedia_count","cited_by_gplus_count","cited_by_rdts_count","cited_by_videos_count","cited_by_accounts_count","last_updated","score","history.1y","history.6m","history.3m","history.1m","history.1w","history.6d","history.5d","history.4d","history.3d","history.2d","history.1d","history.at","url","added_on","published_on","readers.citeulike","readers.mendeley","readers.connotea","readers_count","images.small","images.medium","images.large","details_url","cohorts.doc","authors5","authors6","authors7","authors8","authors9","authors10","authors11","authors12","authors13","authors14","authors15","authors16","authors17","authors18","authors19","authors20","authors21","authors22","authors23","authors24","authors25","authors26","authors27","authors28","authors29","authors30","authors31","authors32","authors33","uri","cited_by_policies_count","cited_by_rh_count","issns1","issns2","scopus_subjects","authors34","authors35","authors36","authors37","authors38","authors39","authors40","authors41","subjects"
"sci70","An extraterrestrial trigger for the mid-Ordovician ice age: Dust from the breakup of the L-chondrite parent body","10.1126/sciadv.aax4184","31555741",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","168","25","8",NA,"16246190","9.184580456247","6954","99","16239286","5528","119.20340039805","95","98","5433","270658","13.132142327743","188","99","270470","320","110.16726645768","7","97","313","Birger Schmitz","Kenneth A. Farley","Steven Goderis","Philipp R. Heck","article","66793062","1.5.4","FALSE","380","98","11","201","6","3",NA,"4",NA,"323","1604194976","993.794","64.08","62.58","1.5","0.5","0","0","0","0","0","0","0","993.794","http://dx.doi.org/10.1126/sciadv.aax4184","1568829874","1568764800","0","62","0","62","https://badges.altmetric.com/?size=64&score=994&types=mbrtttwf","https://badges.altmetric.com/?size=100&score=994&types=mbrtttwf","https://badges.altmetric.com/?size=180&score=994&types=mbrtttwf","http://www.altmetric.com/details.php?citation_id=66793062",NA,"Stig M. Bergström","Samuele Boschi","Philippe Claeys","Vinciane Debaille","Andrei Dronov","Matthias van Ginneken","David A.T. Harper","Faisal Iqbal","Johan Friberg","Shiyong Liao","Ellinor Martin","Matthias M. M. Meier","Bernhard Peucker-Ehrenbrink","Bastien Soens","Rainer Wieler","Fredrik Terfelt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci71","The evolution of modern human brain shape","10.1126/sciadv.aao5961","29376123","PMC5783678","2018SciA....4O5961N","552536762a83eec8018b456b","2375-2548","Science Advances","185","57","13","Modern humans have large and globular brains that distinguish them from their extinct Homo relatives. The characteristic globularity develops during a prenatal and early postnatal period of rapid brain growth critical for neural wiring and cognitive development. However, it remains unknown when and how brain globularity evolved and how it relates to evolutionary brain size increase. On the basis of computed tomographic scans and geometric morphometric analyses, we analyzed endocranial casts of Homo sapiens fossils (N = 20) from different time periods. Our data show that, 300,000 years ago, brain size in early H. sapiens already fell within the range of present-day humans. Brain shape, however, evolved gradually within the H. sapiens lineage, reaching present-day human variation between about 100,000 and 35,000 years ago. This process started only after other key features of craniofacial morphology appeared modern and paralleled the emergence of behavioral modernity as seen from the archeological record. Our findings are consistent with important genetic changes affecting early brain development within the H. sapiens lineage since the origin of the species and before the transition to the Later Stone Age and the Upper Paleolithic that mark full behavioral modernity.","16216169","9.1743188332734","16172","99","16200409","5508","119.56740838932","209","96","5299","369731","12.376112260297","644","99","369087","227","139.15165486726","14","93","213","Simon Neubauer","Jean-Jacques Hublin","Philipp Gunz",NA,"article","32170607","1.5.4","FALSE","387","47","15","263","15","2","4","1",NA,"348","1604466650","628.018","119.134","93.884","89.384","19.534","0","0","0","0","0","0","0","628.018","http://dx.doi.org/10.1126/sciadv.aao5961","1516820392","1516752000","0","252","0","252","https://badges.altmetric.com/?size=64&score=629&types=mbrtwfg1","https://badges.altmetric.com/?size=100&score=629&types=mbrtwfg1","https://badges.altmetric.com/?size=180&score=629&types=mbrtwfg1","http://www.altmetric.com/details.php?citation_id=32170607","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci72","Evolutionary parallelisms of pectoral and pelvic network-anatomy from fins to limbs","10.1126/sciadv.aau7459","31086814",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","30","34","4",NA,"16203165","9.1611715315592","220232","98","15983251","5483","119.58745348413","1454","73","4029","270832","13.276070183989","6467","97","264364","319","95.62086163522","60","81","259","Borja Esteve-Altava","Stephanie E. Pierce","Julia L. Molnar","Peter Johnston","article","60085117","1.5.4","FALSE","106","7","2","68","2","2",NA,NA,NA,"81","1572735895","100.56","0","0","0","0","0","0","0","0","0","0","0","100.56","http://dx.doi.org/10.1126/sciadv.aau7459","1557338621","1557273600","0","47","0","47","https://badges.altmetric.com/?size=64&score=101&types=mbttttwf","https://badges.altmetric.com/?size=100&score=101&types=mbttttwf","https://badges.altmetric.com/?size=180&score=101&types=mbttttwf","http://www.altmetric.com/details.php?citation_id=60085117",NA,"Rui Diogo","John R. Hutchinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci73","Hyena paleogenomes reveal a complex evolutionary history of cross-continental gene flow between spotted and cave hyena","10.1126/sciadv.aay0456","32201717",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","38","26","2",NA,"16250229","9.187013461835","169812","98","16080416","5539","118.68536728061","1188","78","4352","261318","17.92009042657","6002","97","255316","468","79.707263383298","71","84","397","Westbury, Michael V.","Hartmann, Stefanie","Barlow, Axel","Preick, Michaela","article","77469299","1.5.4","FALSE","85","9","2","66","1","1",NA,NA,NA,"79","1593146720","126.01","126.01","0.85","0","0","0","0","0","0","0","0","0","126.01","http://dx.doi.org/10.1126/sciadv.aay0456","1584122873","1584057600","0","41","0","41","https://badges.altmetric.com/?size=64&score=127&types=mbttttwf","https://badges.altmetric.com/?size=100&score=127&types=mbttttwf","https://badges.altmetric.com/?size=180&score=127&types=mbttttwf","http://www.altmetric.com/details.php?citation_id=77469299",NA,"Ridush, Bogdan","Nagel, Doris","Rathgeber, Thomas","Ziegler, Reinhard","Baryshnikov, Gennady","Sheng, Guilian","Ludwig, Arne","Wiesel, Ingrid","Dalen, Love","Bibi, Faysal","Werdelin, Lars","Heller, Rasmus","Hofreiter, Michael",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci74","Ancient nuclear genomes enable repatriation of Indigenous human remains","10.1126/sciadv.aau5064","30585290",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","61","18","2",NA,"16133257","9.1488493386541","95477","99","16037845","5414","119.12317642712","758","85","4656","388841","12.49615597675","3595","99","385246","233","164.07240517241","32","86","201","Joanne L. Wright","Sally Wasef","Tim H. Heupink","Michael C. Westaway","article","52901094","1.5.4","FALSE","127","15","4","86","2",NA,"5","2",NA,"114","1588747864","198.116","31.5","0","0","0","0","0","0","0","0","0","0","198.116","http://dx.doi.org/10.1126/sciadv.aau5064","1545246262","1545177600","2","46","0","48","https://badges.altmetric.com/?size=64&score=199&types=mbrtttfg","https://badges.altmetric.com/?size=100&score=199&types=mbrtttfg","https://badges.altmetric.com/?size=180&score=199&types=mbrtttfg","http://www.altmetric.com/details.php?citation_id=52901094","5","Simon Rasmussen","Colin Pardoe","Gudju Gudju Fourmile","Michael Young","Trish Johnson","Joan Slade","Roy Kennedy","Patsy Winch","Mary Pappin","Tapij Wales","William “Badger” Bates","Sharnie Hamilton","Neville Whyman","Sheila van Holst Pellekaan","Peter J. McAllister","Paul S.C. Taçon","Darren Curnoe","Ruiqiang Li","Craig Millar","Sankar Subramanian","Eske Willerslev","Anna-Sapfo Malaspinas","Martin Sikora","David M. Lambert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci75","Fe-oxide concretions formed by interacting carbonate and acidic waters on Earth and Mars","10.1126/sciadv.aau0872","30525103",NA,"2018SciA....4..872Y","552536762a83eec8018b456b","2375-2548","Science Advances","33","4","1",NA,"16234595","9.179494881234","128472","99","16106386","5508","119.64486362811","962","82","4546","391729","12.563354674671","4869","98","386859","231","159.2059826087","37","83","194","H. Yoshida","H. Hasegawa","N. Katsuta","I. Maruyama","article","52235431","1.5.4","FALSE","62","16","1","39","1","1",NA,NA,NA,"58","1599062192","158.45","65.5","1.5","1.5","0","0","0","0","0","0","0","0","158.45","http://dx.doi.org/10.1126/sciadv.aau0872","1544037620","1543968000","0","37","0","37","https://badges.altmetric.com/?size=64&score=159&types=mbttttwf","https://badges.altmetric.com/?size=100&score=159&types=mbttttwf","https://badges.altmetric.com/?size=180&score=159&types=mbttttwf","http://www.altmetric.com/details.php?citation_id=52235431","1","S. Sirono","M. Minami","Y. Asahara","S. Nishimoto","Y. Yamaguchi","N. Ichinnorov","R. Metcalfe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci77","Nanocrystals as phenotypic expression of genotypes—An example in coralline red algae","10.1126/sciadv.aay2126","32095524",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","2","1",NA,NA,"15720497","8.9722226138343","9021715","41","6548551","4993","118.57728485577","4387","10","544","298194","14.706979372419","145176","49","148858","443","93.245117647059","387","11","50","Auer, Gerald","Piller, Werner E.",NA,NA,"article","76000993","1.5.4","FALSE","3",NA,NA,"3",NA,NA,NA,NA,NA,"3","1582797963","1.75","1.75","0","0","0","0","0","0","0","0","0","0","1.75","http://dx.doi.org/10.1126/sciadv.aay2126","1581568925","1581465600","0","14","0","14","https://badges.altmetric.com/?size=64&score=2&types=tttttttt","https://badges.altmetric.com/?size=100&score=2&types=tttttttt","https://badges.altmetric.com/?size=180&score=2&types=tttttttt","http://www.altmetric.com/details.php?citation_id=76000993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci78","Pre-Gondwanan-breakup origin ofBeauprea(Proteaceae) explains its historical presence in New Caledonia and New Zealand","10.1126/sciadv.1501648","27386508","PMC4928934","2016SciA....2E1648H","552536762a83eec8018b456b","2375-2548","Science Advances","2",NA,NA,"New Caledonia and New Zealand belong to the now largely submerged continent Zealandia. Their high levels of endemism and species richness are usually considered the result of transoceanic dispersal events followed by diversification after they re-emerged from the Pacific Ocean in the mid-Cenozoic. We explore the origin and evolutionary history of Beauprea (Proteaceae), which is now endemic to New Caledonia but was once spread throughout eastern Gondwana, including New Zealand. We review the extensive Beauprea-type pollen data in the fossil records and analyze the relationship of these fossil taxa to extant genera within Proteaceae. We further reconstruct the phylogenetic relations among nine extant species of Beauprea and estimate the age of the Beauprea clade. By incorporating extinct taxa into the Beauprea phylogenetic tree, we reconstruct the ancient distribution of this genus. Our analysis shows that Beauprea originated c. 88 Ma (million years ago) in Antarctica-Southeastern Australia and spread throughout Gondwana before its complete breakup. We propose that Beauprea, already existing as two lineages, was carried with Zealandia when it separated from the rest of Gondwana c. 82 Ma, thus supporting an autochthonous origin for Beauprea species now in New Caledonia and historically in New Zealand up to 1 Ma. We show that the presence of Beauprea through transoceanic dispersal is implausible. This means that neither New Caledonia nor New Zealand has been entirely submerged since the Upper Cretaceous; thus, possible vicariance and allopatry must be taken into account when considering the high levels of endemism and species richness of these island groups.","8029085","6.8046097213542","4000123","47","3824961","1110","126.14310730388","1020","6","75","261858","11.586385592136","130299","46","120920","122","149.89226446281","107","11","14","Tianhua He","Byron B. Lamont","Bruno Fogliani",NA,"article","9125000","1.5.4","FALSE","2",NA,NA,"2",NA,NA,NA,NA,NA,"2","1467973117","1.25","0","0","0","0","0","0","0","0","0","0","0","1.25","http://dx.doi.org/10.1126/sciadv.1501648","1467232751","1461888000","0","26","0","26","https://badges.altmetric.com/?size=64&score=2&types=tttttttt","https://badges.altmetric.com/?size=100&score=2&types=tttttttt","https://badges.altmetric.com/?size=180&score=2&types=tttttttt","http://www.altmetric.com/details.php?citation_id=9125000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://advances.sciencemag.org/cgi/doi/10.1126/sciadv.1501648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci79","The Châtelperronian Neanderthals of Cova Foradada (Calafell, Spain) used imperial eagle phalanges for symbolic purposes","10.1126/sciadv.aax1984","31701003",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","272","41","11",NA,"16211410","9.1729117955087","15248","99","16196269","5503","119.56430279898","200","96","5303","330307","13.597850786845","585","99","329722","292","114.38376632302","14","95","278","A. Rodríguez-Hidalgo","J. I. Morales","A. Cebrià","L. A. Courtenay","article","69636685","1.5.4","FALSE","492","47","8","327","7","5",NA,"1",NA,"395","1604555475","648.772","96.006","16.05","14.2","14.2","0","0","0","0","0","0","0","648.772","http://dx.doi.org/10.1126/sciadv.aax1984","1572631286","1572566400","0","69","0","69","https://badges.altmetric.com/?size=64&score=649&types=mbrtttwf","https://badges.altmetric.com/?size=100&score=649&types=mbrtttwf","https://badges.altmetric.com/?size=180&score=649&types=mbrtttwf","http://www.altmetric.com/details.php?citation_id=69636685","3","J. L. Fernández-Marchena","G. García-Argudo","J. Marín","P. Saladié","M. Soto","J.-M. Tejero","J.-M. Fullola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci80","Campo Laborde: A Late Pleistocene giant ground sloth kill and butchering site in the Pampas","10.1126/sciadv.aau4546","30854426",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","55","14","1",NA,"16168258","9.1580133435471","74489","99","16093762","5457","119.46223790323","624","88","4833","270481","13.759917509612","2193","99","268288","277","94.699652173913","26","90","251","Gustavo G. Politis","Pablo G. Messineo","Thomas W. Stafford","Emily L. Lindsey","article","56608355","1.5.4","FALSE","126","22","3","70","6","4",NA,NA,"1","106","1602172564","240.226","59.25","44","1","0","0","0","0","0","0","0","0","240.226","http://dx.doi.org/10.1126/sciadv.aau4546","1551900111","1551830400","0","31","0","31","https://badges.altmetric.com/?size=64&score=241&types=mbvtttwf","https://badges.altmetric.com/?size=100&score=241&types=mbvtttwf","https://badges.altmetric.com/?size=180&score=241&types=mbvtttwf","http://www.altmetric.com/details.php?citation_id=56608355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci81","Quick liquid packaging: Encasing water silhouettes by three-dimensional polymer membranes","10.1126/sciadv.aat5189","31139742",NA,NA,"552536762a83eec8018b456b","2375-2548","Science Advances","42","3","1",NA,"16036094","9.111660872756","307159","98","15728943","5328","118.34239609536","1841","65","3487","269197","13.06424152662","8982","96","260215","338","102.93102670623","89","73","249","Sara Coppola","Giuseppe Nasti","Veronica Vespini","Laura Mecozzi","article","61057053","1.5.4","FALSE","70","6","1","46","1",NA,NA,NA,NA,"54","1563401136","73.684","0","0","0","0","0","0","0","0","0","0","0","73.684","http://dx.doi.org/10.1126/sciadv.aat5189","1558739401","1558656000","0","24","0","24","https://badges.altmetric.com/?size=64&score=74&types=mbtttttf","https://badges.altmetric.com/?size=100&score=74&types=mbtttttf","https://badges.altmetric.com/?size=180&score=74&types=mbtttttf","http://www.altmetric.com/details.php?citation_id=61057053",NA,"Rachele Castaldo","Gennaro Gentile","Maurizio Ventre","Paolo A. Netti","Pietro Ferraro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci82","Plio-Pleistocene decline of African megaherbivores: No evidence for ancient hominin impacts","10.1126/science.aau2728","30467167",NA,"2018Sci...362..938F","4f6fa4df3cf058f610001f6b",NA,"Science","193","96","14",NA,"16214251","9.1736624409979","22432","99","16191823","68681","52.758086546302","1223","98","67458","392255","12.600392949465","868","99","391387","1144","116.52037445319","46","95","1098","J. Tyler Faith","John Rowan","Andrew Du","Paul L. Koch","article","51564354","1.5.4","FALSE","390","38","7","306","5","1","3","2",NA,"362","1599829902","522.852","1.25","1","1","0","0","0","0","0","0","0","0","522.852","http://dx.doi.org/10.1126/science.aau2728","1542913119","1542844800","0","110","0","110","https://badges.altmetric.com/?size=64&score=523&types=mbrttwfg","https://badges.altmetric.com/?size=100&score=523&types=mbrttwfg","https://badges.altmetric.com/?size=180&score=523&types=mbrttwfg","http://www.altmetric.com/details.php?citation_id=51564354","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0036-8075","1095-9203","General",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sci83","High-precision geochronology confirms voluminous magmatism before, during, and after Earth’s most severe extinction","10.1126/sciadv.1500470","26601239","PMC4643808","2015SciA....1E0470B","552536762a83eec8018b456b","2375-2548","Science Advances","24","13","1","The end-Permian mass extinction was the most severe in the Phanerozoic, extinguishing more than 90% of marine and 75% of terrestrial species in a maximum of 61 ± 48 ky. Because of broad temporal coincidence between the biotic crisis and one of the most voluminous continental volcanic eruptions since the origin of animals, the Siberian Traps large igneous province (LIP), a causal connection has long been suggested. Magmatism is hypothesized to have caused rapid injection of massive amounts of greenhouse gases into the atmosphere, driving climate change and subsequent destabilization of the biosphere. Establishing a causal connection between magmatism and mass extinction is critically dependent on accurately and precisely knowing the relative timing of the two events and the flux of magma. New U/Pb dates on Siberian Traps LIP lava flows, sills, and explosively erupted rocks indicate that (i) about two-thirds of the total lava/pyroclastic volume was erupted over ~300 ky, before and concurrent with the end-Permian mass extinction; (ii) eruption of the balance of lavas continued for at least 500 ky after extinction cessation; and (iii) massive emplacement of sills into the shallow crust began concomitant with the mass extinction and continued for at least 500 ky into the early Triassic. This age model is consistent with Siberian Traps LIP magmatism as a trigger for the end-Permian mass extinction and suggests a role for magmatism in suppression of post-extinction biotic recovery.","16023604","9.0959447959333","78549","99","15945153","5288","118.53994590505","646","87","4642","241216","9.7371497377857","1383","99","239833","94","125.10083870968","16","82","78","Seth D. Burgess","Samuel A. Bowring",NA,NA,"article","4447346","1.5.4","FALSE","84","20","5","38","3","2","6","1",NA,"75","1592797920","227.526","10","7","0","0","0","0","0","0","0","0","0","227.526","http://dx.doi.org/10.1126/sciadv.1500470","1440788250","1440720000","0","159","0","159","https://badges.altmetric.com/?size=64&score=228&types=mbrttwfg","https://badges.altmetric.com/?size=100&score=228&types=mbrttwfg","https://badges.altmetric.com/?size=180&score=228&types=mbrttwfg","http://www.altmetric.com/details.php?citation_id=4447346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://advances.sciencemag.org/cgi/doi/10.1126/sciadv.1500470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
